customer_id,first_name,last_name,age,gender,country,city,registration_date,acquisition_channel,customer_segment,preferred_language,tenure_days,total_watch_time_minutes,total_viewing_sessions,average_completion_percentage,average_rating,feedback_count,support_ticket_count,average_support_satisfaction,has_support_satisfaction,successful_payment_count,total_successful_payment_amount,failed_payment_count,subscription_count,has_plan_change,is_active_subscription,average_watch_time_per_session,unique_titles_watched,active_viewing_days,current_plan,payment_failure_rate,favorite_genre,unique_genres_watched,current_subscription_tenure_days,has_failed_payment
CUST006594,Sarah,Laurent,46.0,Male,United Kingdom,Liverpool,2021-10-24,Referral,Individual,Tagalog,1710,534.0,11.0,66.54545454545455,2.0,2.0,2.0,4.0,1,13.0,87.38,2.0,1,0,1,48.54545454545455,11.0,11.0,PLAN01,0.13333333333333333,Family,9,1710,1
CUST001945,Sota,Santos,27.0,Male,United States,Austin,2023-12-26,Organic Search,Individual,English,917,440.0,9.0,59.55555555555556,0.0,0.0,1.0,,0,12.0,83.88,3.0,1,0,1,48.888888888888886,9.0,9.0,PLAN01,0.2,Horror,7,917,1
CUST001839,Ming,Nair,33.0,Male,australia,Perth,2024-09-02,Organic Search,Student,German,666,508.0,10.0,69.2,0.0,0.0,1.0,2.0,1,15.0,232.35,0.0,1,0,1,50.8,10.0,10.0,PLAN02,0.0,Comedy,7,666,0
CUST004805,Riya,Wang,30.0,Male,Italy,Turin,2024-07-20,Referral,Individual,English,710,316.0,7.0,78.42857142857143,2.0,3.0,2.0,2.0,1,12.0,83.88,3.0,1,0,0,45.142857142857146,7.0,7.0,PLAN01,0.2,Family,5,710,1
CUST000256,Elijah,Bernard,61.0,Male,South Korea,Seoul,2021-01-08,Paid Social,Individual,French,1999,241.0,7.0,65.42857142857143,0.0,0.0,0.0,,0,15.0,104.85000000000001,0.0,1,0,1,34.42857142857143,7.0,7.0,PLAN01,0.0,Comedy,7,1999,0
CUST007027,Alfie,Smith,44.0,Male,Poland,Krakow,2019-02-05,Partner Bundle (Telecom),Student,Hindi,2702,342.0,7.0,77.42857142857143,4.0,1.0,0.0,,0,15.0,344.84999999999997,0.0,1,0,1,48.857142857142854,7.0,7.0,PLAN03,0.0,Family,4,2702,0
CUST005714,Sophia,Patel,18.0,Male,Japan,Nagoya,2022-07-06,Organic Search,Family,French,1455,575.0,11.0,63.18181818181818,2.0,1.0,0.0,,0,15.0,232.35,0.0,1,0,1,52.27272727272727,11.0,11.0,PLAN02,0.0,Fantasy,9,1455,0
CUST004486,Sarah,Johnson,50.0,Female,Japan,Tokyo,2026-03-28,Organic Search,Individual,Tagalog,94,436.0,10.0,71.5,0.0,0.0,1.0,3.0,1,3.0,20.97,0.0,1,0,0,43.6,10.0,10.0,PLAN01,0.0,Mystery,7,94,0
CUST007252,Jacob,Okafor,36.0,Female,India,Austin,2020-09-18,App Store,Individual,French,2111,459.0,9.0,80.22222222222223,5.0,1.0,0.0,,0,14.0,97.86,1.0,1,0,1,51.0,9.0,9.0,PLAN01,0.06666666666666667,Family,7,2111,1
CUST001582,Hao,Lee,39.0,Male,United States,Houston,2025-08-13,Organic Search,Individual,French,321,277.0,7.0,65.0,4.0,1.0,2.0,3.5,1,10.0,69.9,0.0,1,0,1,39.57142857142857,7.0,6.0,PLAN01,0.0,Thriller,4,321,0
CUST002957,Liam,Liu,44.0,Male,United States,Austin,2023-09-25,Partner Bundle (Telecom),Individual,Arabic,1009,390.0,9.0,72.0,4.0,1.0,1.0,,0,15.0,344.84999999999997,0.0,1,0,1,43.333333333333336,9.0,9.0,PLAN03,0.0,Comedy,5,1009,0
CUST000925,Arjun,Tanaka,21.0,Male,Japan,Osaka,2023-05-17,Organic Search,Individual,Portuguese,1140,751.0,12.0,69.66666666666667,4.0,2.0,2.0,4.0,1,15.0,232.35,0.0,1,0,1,62.583333333333336,11.0,12.0,PLAN02,0.0,Reality,8,1140,0
CUST007737,Karen,Leroy,43.0,Male,Poland,Austin,2023-11-13,Organic Search,Student,English,960,354.0,8.0,81.625,0.0,0.0,0.0,,0,12.0,83.88,3.0,1,0,1,44.25,8.0,8.0,PLAN01,0.2,Comedy,7,960,1
CUST007134,Sofia,Williams,40.0,Male,Canada,Vancouver,2019-06-02,Direct,Corporate Bundle,Arabic,2585,597.0,13.0,73.76923076923077,0.0,0.0,0.0,,0,14.0,321.85999999999996,1.0,1,0,1,45.92307692307692,12.0,13.0,PLAN03,0.06666666666666667,Documentary,8,2585,1
CUST002509,Amina,Miller,44.0,Female,India,Austin,2022-03-29,Direct,Individual,Spanish,1554,729.0,14.0,68.64285714285714,0.0,0.0,1.0,1.0,1,14.0,97.86,1.0,1,0,0,52.07142857142857,14.0,14.0,PLAN01,0.06666666666666667,Documentary,10,1554,1
CUST006133,Logan,Okafor,28.0,Female,Mexico,Guadalajara,2020-10-08,Paid Social,Individual,Portuguese,2091,305.0,6.0,75.33333333333333,0.0,0.0,0.0,,0,14.0,216.86,1.0,2,1,1,50.833333333333336,6.0,6.0,PLAN02,0.06666666666666667,Comedy,5,1519,1
CUST005025,Freddie,Hussain,23.0,Female,United States,Los Angeles,2020-03-24,App Store,Family,German,2289,737.0,11.0,65.0,3.0,2.0,1.0,2.0,1,13.0,201.37,2.0,1,0,1,67.0,11.0,11.0,PLAN02,0.13333333333333333,Romance,10,2289,1
CUST005321,Zara,Sato,33.0,Female,Japan,Tokyo,2023-07-17,Referral,Individual,Spanish,1079,331.0,9.0,68.88888888888889,4.0,1.0,0.0,,0,15.0,344.84999999999997,0.0,1,0,0,36.77777777777778,9.0,9.0,PLAN03,0.0,Anime,8,1079,0
CUST007103,Daniela,Bernard,38.0,Female,United States,Madrid,2024-07-23,Paid Social,Family,English,707,386.0,8.0,73.375,3.0,1.0,1.0,5.0,1,15.0,174.75,0.0,2,1,1,48.25,8.0,8.0,PLAN01,0.0,Family,7,331,0
CUST006646,Karen,Liu,38.0,Male,United States,Seattle,2021-03-28,Email Campaign,Student,English,1920,629.0,12.0,67.83333333333333,1.0,1.0,1.0,4.0,1,13.0,201.37,2.0,1,0,1,52.416666666666664,12.0,12.0,PLAN02,0.13333333333333333,Family,8,1920,1
CUST006043,Pedro,Becker,13.0,Male,United Kingdom,Manchester,2019-12-12,Email Campaign,Individual,English,2392,427.0,9.0,74.0,0.0,0.0,0.0,,0,15.0,344.84999999999997,0.0,1,0,1,47.44444444444444,9.0,9.0,PLAN03,0.0,Crime,8,2392,0
CUST003776,Ethan,Wu,31.0,Male,United States,Chicago,2020-05-11,Referral,Family,English,2241,508.0,10.0,65.7,4.0,1.0,1.0,4.0,1,15.0,247.84,0.0,1,0,1,50.8,10.0,10.0,PLAN02,0.0,Comedy,8,2241,0
CUST004836,Zola,Bernard,27.0,Female,India,Delhi,2022-07-13,Email Campaign,Individual,Spanish,1448,359.0,6.0,59.666666666666664,5.0,1.0,1.0,4.0,1,14.0,97.86,1.0,1,0,1,59.833333333333336,6.0,6.0,PLAN01,0.06666666666666667,Crime,6,1448,1
CUST004137,Nia,Singh,38.0,Male,CA,Austin,2024-04-05,Partner Bundle (Telecom),Student,English,816,216.0,3.0,68.33333333333333,0.0,0.0,3.0,4.5,1,15.0,344.84999999999997,0.0,2,1,1,72.0,3.0,3.0,PLAN03,0.0,Action,3,122,0
CUST004965,Ava,Chowdhury,13.0,Male,SPAIN,Seville,2025-01-19,Organic Search,Individual,Japanese,527,482.0,11.0,72.54545454545455,0.0,0.0,1.0,2.0,1,15.0,344.84999999999997,0.0,1,0,1,43.81818181818182,11.0,11.0,PLAN03,0.0,Family,5,527,0
CUST002780,George,Laurent,39.0,Female,india,Chennai,2024-01-04,App Store,Individual,Arabic,908,141.0,3.0,77.66666666666667,5.0,3.0,0.0,,0,14.0,97.86,1.0,1,0,1,47.0,3.0,3.0,PLAN01,0.06666666666666667,Family,3,908,1
CUST000540,Andrew,Wagner,44.0,Female,Poland,Warsaw,2025-01-24,Paid Social,Family,Japanese,522,553.0,13.0,71.6923076923077,0.0,0.0,1.0,,0,14.0,216.86,1.0,1,0,0,42.53846153846154,12.0,13.0,PLAN02,0.06666666666666667,Action,10,522,1
CUST002746,Fernando,Gupta,41.0,Female,India,Kolkata,2022-01-05,Paid Social,Individual,Hindi,1637,749.0,13.0,74.61538461538461,0.0,0.0,0.0,,0,12.0,83.88,3.0,1,0,1,57.61538461538461,13.0,13.0,PLAN01,0.2,Family,9,1637,1
CUST007235,Sara,Schmidt,34.0,Female,India,Ahmedabad,2022-04-24,Organic Search,Individual,German,1528,395.0,9.0,68.22222222222223,3.0,1.0,0.0,,0,15.0,232.35,0.0,1,0,1,43.888888888888886,9.0,9.0,PLAN02,0.0,Documentary,7,1528,0
CUST007353,Lucas,Lim,36.0,Male,United States,Los Angeles,2019-12-16,Organic Search,Individual,Hindi,2388,356.0,11.0,73.63636363636364,0.0,0.0,0.0,,0,15.0,104.85000000000001,0.0,1,0,1,32.36363636363637,11.0,11.0,PLAN01,0.0,Anime,8,2388,0
CUST006820,Mason,Zhao,13.0,Female,Japan,Tokyo,2023-04-26,Affiliate Partner,Individual,Spanish,1161,572.0,10.0,79.6,2.0,1.0,2.0,3.5,1,13.0,90.87,2.0,1,0,1,57.2,10.0,9.0,PLAN01,0.13333333333333333,Reality,8,1161,1
CUST005468,Oscar,Malik,32.0,Male,Canada,Vancouver,2022-08-19,Email Campaign,Individual,German,1411,275.0,7.0,66.0,0.0,0.0,1.0,3.0,1,14.0,209.12,1.0,1,0,1,39.285714285714285,7.0,7.0,PLAN02,0.06666666666666667,Comedy,6,1411,1
CUST001146,Oscar,Williams,37.0,Male,United States,Phoenix,2021-09-14,Email Campaign,Family,Korean,1750,814.0,15.0,64.66666666666667,2.0,1.0,0.0,,0,13.0,90.87,2.0,1,0,1,54.266666666666666,15.0,15.0,PLAN01,0.13333333333333333,Romance,13,1750,1
CUST005128,Freddie,Mwangi,43.0,Female,United States,Houston,2019-01-19,Organic Search,Individual,Hindi,2719,1144.0,10.0,75.2,0.0,0.0,0.0,,0,15.0,97.86,0.0,1,0,1,114.4,10.0,10.0,PLAN01,0.0,Thriller,7,2719,0
CUST004469,George,Wagner,29.0,Male,India,Pune,2019-04-27,Paid Social,Individual,Indonesian,2621,606.0,12.0,71.41666666666667,0.0,0.0,1.0,4.0,1,14.0,97.86,1.0,1,0,1,50.5,11.0,12.0,PLAN01,0.06666666666666667,Comedy,6,2621,1
CUST000668,Khalid,Jung,39.0,Male,Indonesia,Bandung,2023-06-01,App Store,Student,Hindi,1125,438.0,8.0,68.0,0.0,0.0,1.0,,0,15.0,344.84999999999997,0.0,2,1,1,54.75,8.0,8.0,PLAN03,0.0,Horror,6,789,0
CUST003020,Sofia,Bernard,13.0,Female,Nigeria,Kano,2020-02-18,Affiliate Partner,Individual,French,2324,73.0,2.0,59.5,0.0,0.0,0.0,,0,14.0,321.85999999999996,1.0,1,0,0,36.5,2.0,2.0,PLAN03,0.06666666666666667,Mystery,2,2324,1
CUST000358,Amina,Smith,38.0,Female,India,Ahmedabad,2020-02-14,Organic Search,Individual,English,2328,253.0,5.0,71.0,3.3333333333333335,3.0,1.0,4.0,1,14.0,321.85999999999996,1.0,1,0,1,50.6,5.0,5.0,PLAN03,0.06666666666666667,Anime,4,2328,1
CUST005064,Sota,Wang,41.0,Male,Italy,Turin,2023-06-26,Referral,Individual,Japanese,1100,364.0,9.0,66.88888888888889,0.0,0.0,2.0,3.0,1,13.0,90.87,2.0,1,0,1,40.44444444444444,9.0,8.0,PLAN01,0.13333333333333333,Romance,6,1100,1
CUST002832,Lucia,Saito,15.0,Male,Indonesia,Surabaya,2023-01-03,App Store,Student,Korean,1274,51.0,2.0,53.0,5.0,1.0,0.0,,0,15.0,104.85000000000001,0.0,1,0,1,25.5,2.0,2.0,PLAN01,0.0,Drama,2,1274,0
CUST002784,Carlos,Cho,42.0,Prefer not to say,Japan,Tokyo,2019-01-03,Affiliate Partner,Individual,English,2735,253.0,5.0,63.8,0.0,0.0,1.0,4.0,1,14.0,104.85000000000001,1.0,1,0,1,50.6,5.0,5.0,PLAN01,0.06666666666666667,Anime,5,2735,1
CUST001354,Yusuf,Durand,43.0,Male,Indonesia,Austin,2022-02-23,Affiliate Partner,Family,French,1588,200.0,5.0,64.6,0.0,0.0,0.0,,0,14.0,97.86,1.0,2,1,1,40.0,5.0,5.0,PLAN01,0.06666666666666667,Anime,4,125,1
CUST005132,Fatima,Menon,42.0,Male,Germany,Hamburg,2023-09-02,Organic Search,Individual,English,1032,313.0,8.0,72.75,3.0,1.0,1.0,5.0,1,12.0,83.88,3.0,1,0,1,39.125,8.0,7.0,PLAN01,0.2,Comedy,8,1032,1
CUST007115,Huda,Zhou,49.0,Female,Japan,Osaka,2021-11-21,Organic Search,Individual,Arabic,1682,509.0,12.0,71.33333333333333,3.0,1.0,0.0,,0,15.0,104.85000000000001,0.0,1,0,1,42.416666666666664,12.0,12.0,PLAN01,0.0,Anime,8,1682,0
CUST000471,Ethan,Patel,34.0,Male,Argentina,Cordoba,2026-05-30,Affiliate Partner,Family,Hindi,31,231.0,5.0,72.2,0.0,0.0,0.0,,0,1.0,15.49,0.0,1,0,1,46.2,4.0,5.0,PLAN02,0.0,Comedy,4,31,0
CUST002704,Oscar,Hussain,32.0,Female,United Kingdom,Birmingham,2022-09-23,Paid Social,Student,Hindi,1376,272.0,8.0,70.125,3.5,2.0,0.0,,0,15.0,232.35,0.0,1,0,1,34.0,8.0,8.0,PLAN02,0.0,Anime,7,1376,0
CUST003331,George,Moreau,30.0,Male,France,Marseille,2023-04-03,Organic Search,Individual,English,1184,272.0,7.0,72.71428571428571,5.0,1.0,0.0,,0,15.0,104.85000000000001,0.0,1,0,1,38.857142857142854,7.0,7.0,PLAN01,0.0,Comedy,5,1184,0
CUST003638,James,Leroy,36.0,Other,Brazil,Fortaleza,2026-02-25,Organic Search,Family,Italian,125,596.0,10.0,65.3,0.0,0.0,0.0,,0,4.0,91.96,0.0,1,0,1,59.6,10.0,10.0,PLAN03,0.0,Comedy,9,125,0
CUST001397,Henry,Iyer,30.0,Female,Italy,Turin,2022-06-04,Referral,Individual,English,1487,364.0,9.0,74.66666666666667,3.3333333333333335,3.0,0.0,,0,14.0,216.86,1.0,1,0,0,40.44444444444444,9.0,9.0,PLAN02,0.06666666666666667,Anime,7,1487,1
CUST003585,Matthew,Lee,47.0,Male,India,Ahmedabad,2025-07-03,Email Campaign,Student,English,362,206.0,6.0,59.833333333333336,0.0,0.0,1.0,4.0,1,12.0,185.88,0.0,1,0,1,34.333333333333336,6.0,6.0,PLAN02,0.0,Comedy,6,362,0
CUST007222,Joseph,Wagner,48.0,Female,Canada,Vancouver,2022-07-30,Organic Search,Corporate Bundle,Hindi,1431,487.0,8.0,59.75,4.0,1.0,0.0,,0,13.0,201.37,2.0,1,0,1,60.875,8.0,8.0,PLAN02,0.13333333333333333,Sci-Fi,5,1431,1
CUST005263,Liam,Jang,22.0,Female,India,Hyderabad,2019-09-20,App Store,Individual,Tagalog,2475,360.0,8.0,60.375,0.0,0.0,1.0,4.0,1,14.0,97.86,1.0,1,0,0,45.0,8.0,8.0,PLAN01,0.06666666666666667,Horror,6,2475,1
CUST005646,Leo,Petit,30.0,Female,USA,Austin,2023-02-02,Email Campaign,Family,English,1244,384.0,11.0,77.9090909090909,4.0,2.0,1.0,,0,15.0,104.85000000000001,0.0,1,0,0,34.90909090909091,11.0,11.0,PLAN01,0.0,Drama,8,1244,0
CUST003377,Susan,Williams,43.0,Female,Philippines,Manila,2023-03-12,Partner Bundle (Telecom),Student,Portuguese,1206,327.0,7.0,76.0,0.0,0.0,0.0,,0,14.0,97.86,1.0,1,0,0,46.714285714285715,7.0,6.0,PLAN01,0.06666666666666667,Action,6,1206,1
CUST001257,Mariana,Cho,31.0,Male,United States,Los Angeles,2023-05-23,Organic Search,Individual,Spanish,1134,597.0,11.0,82.81818181818181,2.0,1.0,1.0,3.0,1,15.0,104.85000000000001,0.0,1,0,1,54.27272727272727,11.0,11.0,PLAN01,0.0,Comedy,8,1134,0
CUST006191,William,Wu,38.0,Male,India,Chennai,2020-07-15,Organic Search,Individual,Arabic,2176,441.0,9.0,75.11111111111111,0.0,0.0,0.0,,0,12.0,185.88,3.0,1,0,1,49.0,9.0,9.0,PLAN02,0.2,Fantasy,7,2176,1
CUST003513,Yusuf,Johnson,22.0,Female,United Kingdom,Austin,2023-03-02,Organic Search,Individual,German,1216,432.0,10.0,79.0,4.0,1.0,1.0,4.0,1,15.0,232.35,0.0,1,0,1,43.2,10.0,10.0,PLAN02,0.0,Drama,8,1216,0
CUST005652,Ethan,Koch,23.0,Prefer not to say,United States,Miami,2024-11-10,Paid Social,Individual,Hindi,597,358.0,9.0,55.888888888888886,2.0,1.0,0.0,,0,14.0,97.86,1.0,2,1,1,39.77777777777778,9.0,9.0,PLAN01,0.06666666666666667,Anime,5,193,1
CUST005779,Aarav,Dubois,19.0,Female,Italy,Milan,2020-06-20,App Store,Individual,English,2201,294.0,7.0,67.42857142857143,0.0,0.0,1.0,,0,14.0,371.76,1.0,1,0,0,42.0,7.0,7.0,PLAN02,0.06666666666666667,Family,5,2201,1
CUST001251,Vivaan,Zhao,13.0,Female,Australia,Sydney,2025-01-08,Organic Search,Student,English,538,440.0,7.0,77.28571428571429,0.0,0.0,0.0,,0,15.0,104.85000000000001,0.0,1,0,1,62.857142857142854,7.0,7.0,PLAN01,0.0,Action,7,538,0
CUST005796,Oliver,Adeyemi,40.0,Female,United Kingdom,Manchester,2023-03-14,App Store,Individual,Hindi,1204,287.0,7.0,75.42857142857143,0.0,0.0,0.0,,0,15.0,344.84999999999997,0.0,1,0,1,41.0,7.0,6.0,PLAN03,0.0,Thriller,6,1204,0
CUST005349,Freddie,Diallo,22.0,Female,Germany,Berlin,2020-06-26,Referral,Family,Portuguese,2195,240.0,6.0,72.33333333333333,0.0,0.0,0.0,,0,14.0,216.86,1.0,1,0,1,40.0,6.0,6.0,PLAN02,0.06666666666666667,Action,6,2195,1
CUST007726,Sophia,Liu,27.0,Female,Mexico,Puebla,2019-09-21,Direct,Corporate Bundle,English,2474,210.0,6.0,70.83333333333333,4.0,2.0,0.0,,0,15.0,232.35,0.0,1,0,1,35.0,6.0,6.0,PLAN02,0.0,Mystery,4,2474,0
CUST004299,Liam,Schmidt,13.0,Female,India,Ahmedabad,2020-02-28,App Store,Individual,Hindi,2314,346.0,7.0,71.85714285714286,0.0,0.0,0.0,,0,14.0,97.86,1.0,1,0,1,49.42857142857143,7.0,7.0,PLAN01,0.06666666666666667,Reality,6,2314,1
CUST003285,Wei,Ali,38.0,Female,India,Hyderabad,2019-07-12,Email Campaign,Student,English,2545,122.0,2.0,100.0,1.0,1.0,1.0,3.0,1,15.0,344.84999999999997,0.0,1,0,0,61.0,2.0,2.0,PLAN03,0.0,Anime,2,2545,0
CUST002934,Krishna,Kim,31.0,Male,United Arab Emirates,Sharjah,2020-08-18,Partner Bundle (Telecom),Family,Tagalog,2142,408.0,9.0,75.33333333333333,4.0,1.0,0.0,,0,12.0,83.88,3.0,1,0,0,45.333333333333336,9.0,9.0,PLAN01,0.2,Action,8,2142,1
CUST004176,Liam,Williams,22.0,Other,United States,Los Angeles,2025-11-04,Email Campaign,Individual,Arabic,238,452.0,8.0,64.625,0.0,0.0,0.0,,0,6.0,41.94,1.0,1,0,1,56.5,8.0,8.0,PLAN01,0.14285714285714285,Mystery,6,238,1
CUST005269,Yui,Kobayashi,32.0,Male,United Kingdom,Austin,2021-12-21,Email Campaign,Individual,Spanish,1652,522.0,11.0,69.54545454545455,0.0,0.0,0.0,,0,14.0,97.86,1.0,1,0,1,47.45454545454545,11.0,11.0,PLAN01,0.06666666666666667,Action,7,1652,1
CUST004911,Ali,Sharma,27.0,Female,India,Chennai,2024-05-12,Referral,Individual,Hindi,779,633.0,13.0,68.0,3.5,2.0,1.0,,0,13.0,90.87,2.0,1,0,1,48.69230769230769,12.0,13.0,PLAN01,0.13333333333333333,Anime,8,779,1
CUST001853,Haruto,Davis,40.0,Female,Philippines,Manila,2023-10-03,Direct,Individual,Indonesian,1001,371.0,7.0,82.71428571428571,0.0,0.0,1.0,3.0,1,15.0,344.84999999999997,0.0,1,0,1,53.0,7.0,7.0,PLAN03,0.0,Sci-Fi,6,1001,0
CUST006317,Alejandro,Rahman,13.0,Male,nigeria,Austin,2019-12-23,Paid Social,Individual,Indonesian,2381,560.0,10.0,66.1,0.0,0.0,1.0,3.0,1,14.0,97.86,1.0,1,0,1,56.0,10.0,10.0,PLAN01,0.06666666666666667,Horror,8,2381,1
CUST006816,Jennifer,Okafor,49.0,Male,United Kingdom,London,2024-04-22,Paid Social,Individual,Spanish,799,280.0,6.0,65.33333333333333,5.0,1.0,0.0,,0,15.0,247.84,0.0,1,0,1,46.666666666666664,6.0,6.0,PLAN02,0.0,Anime,5,799,0
CUST007529,Amara,Leroy,15.0,Male,Spain,Barcelona,2024-06-24,Affiliate Partner,Individual,English,736,137.0,4.0,87.0,0.0,0.0,0.0,,0,15.0,232.35,0.0,2,1,1,34.25,4.0,4.0,PLAN02,0.0,Comedy,3,643,0
CUST007824,Chidi,Ahmed,51.0,Female,United States,Austin,2025-08-17,Partner Bundle (Telecom),Corporate Bundle,English,317,252.0,5.0,79.0,5.0,1.0,0.0,,0,8.0,183.92,2.0,2,1,0,50.4,5.0,5.0,PLAN03,0.2,Drama,5,108,1
CUST002106,Fernando,Davis,30.0,Female,United States,Austin,2021-10-26,Direct,Individual,Spanish,1708,150.0,3.0,76.66666666666667,3.0,1.0,0.0,,0,13.0,90.87,2.0,1,0,0,50.0,3.0,3.0,PLAN01,0.13333333333333333,Crime,3,1708,1
CUST000134,Kofi,Okonkwo,28.0,Female,India,Kolkata,2021-06-28,App Store,Family,English,1828,626.0,12.0,70.75,4.0,2.0,1.0,2.0,1,15.0,232.35,0.0,1,0,1,52.166666666666664,12.0,12.0,PLAN02,0.0,Documentary,8,1828,0
CUST005237,Patricia,Lee,39.0,Female,Germany,Frankfurt,2020-09-04,Referral,Individual,Spanish,2125,500.0,11.0,76.63636363636364,0.0,0.0,0.0,,0,13.0,90.87,2.0,1,0,1,45.45454545454545,11.0,11.0,PLAN01,0.13333333333333333,Crime,7,2125,1
CUST005030,Chidi,Rodrigues,31.0,Female,Nigeria,Ibadan,2023-05-15,Referral,Family,Tagalog,1142,471.0,12.0,66.25,0.0,0.0,1.0,,0,14.0,97.86,1.0,1,0,0,39.25,12.0,12.0,PLAN01,0.06666666666666667,Documentary,7,1142,1
CUST000929,Fatima,Bernard,30.0,Male,India,Pune,2021-09-11,Email Campaign,Individual,Indonesian,1753,552.0,13.0,79.15384615384616,3.0,3.0,2.0,2.0,1,15.0,104.85000000000001,0.0,1,0,1,42.46153846153846,13.0,13.0,PLAN01,0.0,Action,8,1753,0
CUST000824,Aarav,Otieno,38.0,Male,Brazil,Salvador,2025-02-06,Affiliate Partner,Family,Portuguese,509,522.0,12.0,67.91666666666667,0.0,0.0,1.0,4.0,1,15.0,574.75,0.0,1,0,1,43.5,12.0,12.0,PLAN03,0.0,Sports,8,509,0
CUST007316,Liam,Rodriguez,34.0,Female,Australia,Perth,2025-02-19,Referral,Individual,Hindi,496,655.0,11.0,75.72727272727273,2.0,2.0,0.0,,0,15.0,344.84999999999997,0.0,2,1,0,59.54545454545455,11.0,11.0,PLAN03,0.0,Mystery,10,68,0
CUST001532,Layla,Verma,22.0,Male,United States,Seattle,2019-01-04,Partner Bundle (Telecom),Family,English,2734,723.0,15.0,71.0,3.0,2.0,0.0,,0,14.0,111.15,1.0,1,0,1,48.2,15.0,14.0,PLAN01,0.06666666666666667,Fantasy,10,2734,1
CUST001215,Haruto,Yang,27.0,Male,Germany,Frankfurt,2022-06-09,Email Campaign,Individual,French,1482,290.0,6.0,76.83333333333333,1.0,1.0,1.0,4.0,1,15.0,232.35,0.0,1,0,1,48.333333333333336,6.0,6.0,PLAN02,0.0,Sci-Fi,5,1482,0
CUST000505,Michael,Singh,40.0,Female,United States,New York,2022-09-03,Organic Search,Corporate Bundle,French,1396,490.0,13.0,71.46153846153847,3.5,2.0,1.0,,0,14.0,321.85999999999996,1.0,1,0,1,37.69230769230769,12.0,13.0,PLAN03,0.06666666666666667,Horror,9,1396,1
CUST004286,Feng,Liu,29.0,Male,Mexico,Mexico City,2023-12-26,Organic Search,Student,English,917,347.0,7.0,71.85714285714286,0.0,0.0,1.0,2.0,1,15.0,232.35,0.0,2,1,1,49.57142857142857,7.0,7.0,PLAN02,0.0,Anime,5,396,0
CUST006492,Khalid,Rodrigues,43.0,Male,United States,Miami,2024-12-02,Paid Social,Individual,English,575,115.0,2.0,94.5,0.0,0.0,1.0,3.0,1,15.0,104.85000000000001,0.0,1,0,1,57.5,2.0,2.0,PLAN01,0.0,Action,2,575,0
CUST001997,Isabella,Huang,29.0,Male,Nigeria,Ibadan,2021-11-14,Referral,Individual,Hindi,1689,639.0,12.0,73.58333333333333,5.0,1.0,1.0,1.0,1,13.0,90.87,2.0,1,0,0,53.25,12.0,12.0,PLAN01,0.13333333333333333,Horror,10,1689,1
CUST006531,Aditya,Saito,17.0,Female,France,Nice,2024-04-15,Affiliate Partner,Individual,Indonesian,806,538.0,11.0,70.81818181818181,4.0,2.0,0.0,,0,15.0,232.35,0.0,2,1,1,48.90909090909091,11.0,11.0,PLAN02,0.0,Fantasy,10,503,0
CUST003073,Layla,Singh,36.0,Female,United Kingdom,Glasgow,2022-09-22,Paid Social,Individual,English,1377,196.0,6.0,83.66666666666667,0.0,0.0,0.0,,0,14.0,216.86,1.0,2,1,0,32.666666666666664,6.0,6.0,PLAN02,0.06666666666666667,Reality,5,924,1
CUST001959,Ibrahim,Khan,38.0,Female,Nigeria,Kano,2023-05-16,Affiliate Partner,Individual,Hindi,1141,296.0,7.0,68.14285714285714,2.0,2.0,1.0,4.0,1,12.0,223.06,3.0,1,0,1,42.285714285714285,7.0,7.0,PLAN02,0.2,Documentary,5,1141,1
CUST001385,Rania,Santos,32.0,Female,Italy,Rome,2019-11-15,Affiliate Partner,Family,Spanish,2419,346.0,8.0,71.125,0.0,0.0,0.0,,0,15.0,104.85000000000001,0.0,1,0,1,43.25,8.0,8.0,PLAN01,0.0,Thriller,7,2419,0
CUST000895,Amina,Durand,28.0,Male,Brazil,Rio de Janeiro,2020-11-16,Organic Search,Student,Hindi,2052,578.0,12.0,66.5,0.0,0.0,0.0,,0,15.0,344.84999999999997,0.0,1,0,1,48.166666666666664,12.0,11.0,PLAN03,0.0,Comedy,9,2052,0
CUST004925,Yusuf,Rodrigues,31.0,Male,Canada,Ottawa,2024-01-20,Affiliate Partner,Individual,Korean,892,524.0,11.0,78.72727272727273,2.0,1.0,2.0,2.0,1,15.0,344.84999999999997,0.0,1,0,1,47.63636363636363,11.0,11.0,PLAN03,0.0,Romance,8,892,0
CUST000456,Jian,Rodriguez,45.0,Other,Italy,Rome,2021-06-13,App Store,Family,Korean,1843,1245.0,9.0,69.55555555555556,0.0,0.0,1.0,3.0,1,15.0,232.35,0.0,1,0,1,138.33333333333334,9.0,9.0,PLAN02,0.0,Drama,7,1843,0
CUST006620,Jacob,Santos,40.0,Male,United States,Los Angeles,2021-06-10,App Store,Individual,Hindi,1846,726.0,15.0,71.13333333333334,3.0,2.0,3.0,,0,13.0,90.87,2.0,1,0,1,48.4,15.0,14.0,PLAN01,0.13333333333333333,Action,9,1846,1
CUST005780,Camila,Petit,33.0,Male,United States,Phoenix,2019-10-03,Affiliate Partner,Student,Portuguese,2462,384.0,8.0,59.875,0.0,0.0,0.0,,0,15.0,269.53000000000003,0.0,2,1,1,48.0,8.0,8.0,PLAN02,0.0,Sci-Fi,7,1880,0
