customer_id,first_name,last_name,age,gender,country,city,registration_date,acquisition_channel,customer_segment,preferred_language
CUST002817,Liam,Watanabe,32.0,Female,United States,Chicago,2023-01-28,Referral,Family,Hindi
CUST001632,Susan,Diallo,33.0,Male,South Korea,Busan,2021-02-13,Referral,Family,French
CUST002490,Leo,Takahashi,59.0,Male,Indonesia,Austin,2019-05-04,Affiliate Partner,Individual,English
CUST003731,Susan,Cho,15.0,Male,Spain,Valencia,2020-07-10,Organic Search,Individual,German
CUST006906,Ali,Meyer,51.0,Female,Poland,Krakow,2022-03-17,Partner Bundle (Telecom),Individual,English
CUST007391,Ricardo,Li,34.0,Female,Italy,Turin,2019-09-07,Organic Search,Family,Hindi
CUST003252,Henry,Banda,36.0,Female,Germany,Austin,2025-10-02,App Store,Individual,Arabic
CUST007452,Ren,Costa,43.0,Female,United States,Pune,2026-05-19,Organic Search,Corporate Bundle,English
CUST007268,Kwame,Singh,14.0,Prefer not to say,Italy,Turin,2020-11-01,App Store,Family,English
CUST005878,Sara,Sato,33.0,Male,Germany,Berlin,2025-12-16,Referral,Family,Japanese
CUST006666,Alfie,Laurent,31.0,Male,United States,Incheon,2025-12-06,Email Campaign,Student,Korean
CUST005882,Andrew,Richard,17.0,Female,United States,Austin,2021-08-12,Referral,Student,Spanish
CUST002071,Ali,Oliveira,33.0,Female,Canada,Calgary,2026-01-09,App Store,Corporate Bundle,Korean
CUST004453,Elena,Silva,41.0,Male,India,Bengaluru,2023-06-10,Email Campaign,Individual,English
CUST007848,Diego,Oliveira,36.0,Female,United States,Miami,2019-09-28,Organic Search,Corporate Bundle,Spanish
CUST005409,Charlotte,Davis,51.0,Male,Germany,Munich,2024-02-21,App Store,Student,Spanish
CUST001636,Omar,Watanabe,26.0,Female,south korea,Incheon,2020-07-07,App Store,Family,English
CUST004647,Ahmed,Muller,31.0,Male,Italy,Milan,2023-05-31,Email Campaign,Individual,English
CUST006485,John,Tanaka,19.0,Prefer not to say,India,Kolkata,2022-07-03,Paid Social,Individual,English
CUST002480,Sakura,Kobayashi,35.0,Male,Brazil,Austin,2020-04-29,Paid Social,Family,Spanish
CUST006618,Maya,Robert,28.0,Male,Poland,Warsaw,2019-11-25,Paid Social,Family,English
CUST002266,Mia,Sheikh,42.0,Male,Japan,Tokyo,2022-02-05,Affiliate Partner,Family,English
CUST002960,Harper,Otieno,20.0,Male,Germany,Cologne,2022-04-29,Referral,Family,Hindi
CUST005324,Vivaan,Moreau,46.0,Male,South Korea,Incheon,2024-08-09,App Store,Individual,English
CUST007603,Huda,Abara,27.0,Female,Germany,Hamburg,2025-10-28,Paid Social,Family,Korean
CUST003060,Elijah,Koch,18.0,Male,India,Mumbai,2024-04-06,App Store,Corporate Bundle,English
CUST005054,Tariq,Silva,40.0,Female,United Kingdom,Liverpool,2025-09-07,Partner Bundle (Telecom),Student,Italian
CUST005870,Jessica,Chowdhury,28.0,Male,India,Chennai,2019-12-27,Paid Social,Individual,Portuguese
CUST002142,Ibrahim,Davis,30.0,Female,United Arab Emirates,Dubai,2021-02-16,Partner Bundle (Telecom),Individual,English
CUST005105,Ava,Wang,37.0,Male,Indonesia,Bandung,2022-02-24,Organic Search,Individual,English
CUST003119,Sarah,Abara,46.0,Female,Nigeria,Kano,2023-10-25,App Store,Individual,Tagalog
CUST005189,Haruto,Rahman,19.0,Female,India,Pune,2022-12-27,Email Campaign,Student,Portuguese
CUST007594,Amina,Martin,27.0,Male,Spain,Barcelona,2019-04-23,Partner Bundle (Telecom),Corporate Bundle,English
CUST004046,Ishaan,Koch,39.0,Female,India,Kolkata,2022-10-05,Referral,Individual,English
CUST003357,Elizabeth,Jung,17.0,Female,INDIA,Delhi,2021-11-27,Organic Search,Family,French
CUST002745,Hao,Nakamura,31.0,Male,United States,Kolkata,2024-05-30,Direct,Individual,German
CUST007254,Wei,Martin,25.0,Male,United States,Los Angeles,2021-01-09,Organic Search,Corporate Bundle,Hindi
CUST005093,Huda,Weber,24.0,Male,India,Austin,2024-11-25,App Store,Corporate Bundle,Italian
CUST003507,Valentina,Choi,13.0,Female,United States,Phoenix,2026-03-22,Organic Search,Family,German
CUST001680,George,Silva,33.0,Male,United States,Phoenix,2023-01-31,Affiliate Partner,Student,English
CUST004250,Omar,Petit,34.0,Male,Poland,Krakow,2020-07-12,Affiliate Partner,Individual,English
CUST003148,Sophia,Okafor,35.0,Female,India,Pune,2025-03-11,Organic Search,Individual,Portuguese
CUST002295,Tendai,Muller,32.0,Female,United States,Seattle,2024-08-01,Organic Search,Individual,English
CUST007005,Feng,Dubois,25.0,Male,India,Austin,2021-01-18,Referral,Student,English
CUST006934,Mason,Adeyemi,22.0,Female,Italy,Naples,2024-12-22,Referral,Family,Hindi
CUST000581,Pedro,Kim,29.0,Male,Argentina,Rosario,2024-10-15,App Store,Student,Hindi
CUST001471,Lucas,Koch,39.0,Other,Brazil,Sao Paulo,2024-04-28,Partner Bundle (Telecom),Student,Spanish
CUST004800,Sakura,Garcia,36.0,Male,India,Hyderabad,2024-08-28,Referral,Family,English
CUST004071,Aditya,Brown,26.0,Other,INDIA,Hyderabad,2024-08-19,Affiliate Partner,Family,English
CUST005309,Sai,Patel,62.0,Female,Nigeria,Abuja,2020-05-21,App Store,Individual,Hindi
CUST003344,Charlie,Zhou,17.0,Female,Indonesia,Jakarta,2020-04-23,Referral,Family,English
CUST004993,Susan,Costa,28.0,Female,United States,Houston,2026-01-31,Referral,Individual,Spanish
CUST007405,Jennifer,Richard,45.0,Male,AUSTRALIA,Brisbane,2022-01-23,Paid Social,Family,English
CUST004584,Sara,Adeyemi,21.0,Female,Nigeria,Ibadan,2024-11-30,Partner Bundle (Telecom),Individual,English
CUST003673,Reyansh,Leroy,27.0,Female,Argentina,Buenos Aires,2020-02-25,Partner Bundle (Telecom),Individual,French
CUST000560,Elijah,Santos,28.0,Male,Japan,Osaka,2025-12-27,Organic Search,Student,Spanish
CUST005238,Isabella,Jung,48.0,Male,South Korea,Incheon,2023-02-14,Paid Social,Family,Hindi
CUST005216,Oscar,Nair,28.0,Female,United States,Miami,2024-10-01,App Store,Individual,Italian
CUST002850,Sami,Richard,31.0,Female,Spain,Valencia,2024-12-01,Organic Search,Individual,Portuguese
CUST000513,Myra,Laurent,55.0,Female,United States,Los Angeles,2020-01-06,Partner Bundle (Telecom),Family,Tagalog
CUST004730,Sami,Jones,43.0,Female,brazil,Fortaleza,2021-03-03,Paid Social,Individual,German
CUST001082,Hina,Mwangi,45.0,Male,IN,Austin,2019-10-13,Organic Search,Individual,Arabic
CUST001665,Qiang,Reddy,32.0,Female,United States,Los Angeles,2022-02-15,Paid Social,Individual,English
CUST001013,Elijah,Wagner,25.0,Male,Spain,Valencia,2021-09-04,Referral,Individual,Portuguese
CUST001932,Haruto,Khan,21.0,Male,United Kingdom,London,2019-04-15,App Store,Family,English
CUST001151,Emma,Abara,32.0,Male,India,Ahmedabad,2019-12-05,Affiliate Partner,Corporate Bundle,Indonesian
CUST002839,Sami,Tanaka,38.0,Female,United States,Austin,2022-08-12,Referral,Corporate Bundle,Tagalog
CUST005950,Zola,Zhao,36.0,Male,United Kingdom,Birmingham,2023-01-04,Paid Social,Corporate Bundle,English
CUST000117,Hassan,Ferreira,34.0,Male,United States,Los Angeles,2025-12-17,Email Campaign,Family,English
CUST000741,Jacob,Liu,28.0,Female,United Kingdom,Leeds,2024-03-27,Affiliate Partner,Family,Spanish
CUST007859,Ricardo,Alves,26.0,Male,India,Kolkata,2020-10-18,App Store,Individual,Arabic
CUST006071,George,Sato,31.0,Female,Spain,Seville,2022-08-28,Referral,Individual,English
CUST005178,Ethan,Kobayashi,47.0,Male,United States,Austin,2023-11-17,Organic Search,Family,English
CUST003676,Reyansh,Yang,38.0,Male,India,Mumbai,2021-01-25,Organic Search,Student,French
CUST005907,Arjun,Okafor,32.0,Male,Brazil,Austin,2020-01-06,Email Campaign,Family,Polish
CUST000831,Krishna,Huang,49.0,Female,Australia,Perth,2024-01-14,App Store,Individual,French
CUST000120,John,Ferreira,35.0,Male,ID,Jakarta,2024-11-03,Partner Bundle (Telecom),Family,English
CUST004753,Camila,Banda,27.0,Male,Canada,Toronto,2023-01-15,Organic Search,Individual,English
CUST007677,Jack,Gupta,50.0,Female,USA,Los Angeles,2023-02-23,Partner Bundle (Telecom),Family,Korean
CUST007619,Ahmed,Yamamoto,30.0,Male,Italy,Rome,2021-10-26,Affiliate Partner,Individual,Arabic
CUST007952,Nia,Smith,37.0,Male,Mexico,Mexico City,2024-07-30,Referral,Individual,English
CUST000636,Harper,Almeida,43.0,Female,Brazil,Brasilia,2023-08-22,Organic Search,Individual,German
CUST004466,Huda,Jung,30.0,Other,South Korea,Busan,2019-07-18,Direct,Individual,English
CUST004365,Zola,Becker,32.0,Female,Mexico,Mexico City,2022-09-01,Direct,Individual,Hindi
CUST006800,Logan,Richard,45.0,Male,Italy,Turin,2021-05-20,Referral,Individual,French
CUST007080,Yui,Becker,17.0,Other,Italy,Austin,2019-12-11,Paid Social,Student,English
CUST006967,Joseph,Park,32.0,Male,Indonesia,Jakarta,2025-06-29,Email Campaign,Individual,English
CUST007011,Ahmed,Bernard,52.0,Male,Spain,Seville,2025-08-29,Paid Social,Individual,English
CUST004143,Haruto,Watanabe,30.0,Male,Indonesia,Surabaya,2023-02-13,Referral,Individual,French
CUST007028,Myra,Dubois,28.0,Other,brazil,Fortaleza,2026-02-27,Referral,Individual,Spanish
CUST000992,Ahmed,Rahman,61.0,Female,Italy,Naples,2022-11-10,Paid Social,Individual,Portuguese
CUST000877,Olivia,Wagner,25.0,Female,United States,Berlin,2019-03-08,Affiliate Partner,Family,English
CUST004870,Wei,Zhao,50.0,Male,India,Hyderabad,2024-04-02,Paid Social,Individual,English
CUST005316,Freddie,Hussain,40.0,Female,India,Bengaluru,2024-09-11,Email Campaign,Individual,English
CUST005223,John,Nair,24.0,Female,MX,Mexico City,2025-03-01,App Store,Individual,Hindi
CUST000005,Elijah,Menon,25.0,Female,United States,Miami,2024-07-24,Organic Search,Individual,Hindi
CUST003052,Ethan,Zhou,15.0,Male,UK,Austin,2023-07-11,Paid Social,Individual,Hindi
CUST005692,Krishna,Sheikh,21.0,Female,United Kingdom,Birmingham,2021-02-22,Organic Search,Individual,Tagalog
CUST003125,Lucas,Nakamura,53.0,Male,United Kingdom,London,2025-11-17,Email Campaign,Individual,Portuguese
CUST006408,Tao,Martin,29.0,Female,United States,Los Angeles,2024-08-14,Email Campaign,Individual,Hindi
CUST007137,Jose,Costa,20.0,Male,S. Korea,Seoul,2022-12-18,Partner Bundle (Telecom),Student,Spanish
CUST002661,Ishaan,Johnson,26.0,Male,Spain,Valencia,2025-03-20,Affiliate Partner,Family,Japanese
CUST002492,Pari,Moreau,39.0,Male,Argentina,Rosario,2023-11-02,Affiliate Partner,Family,Japanese
CUST007147,Emma,Meyer,13.0,Female,France,Lyon,2022-03-18,Partner Bundle (Telecom),Corporate Bundle,English
CUST005174,Gabriela,Patel,64.0,Male,Italy,Naples,2025-10-15,Referral,Individual,Tagalog
CUST003855,Anika,Huang,37.0,Male,United States,Miami,2021-03-22,Affiliate Partner,Individual,French
CUST004934,Khalid,Koch,29.0,Female,Argentina,Rosario,2019-07-24,Referral,Family,English
CUST004778,Oliver,Wu,19.0,Male,India,Mumbai,2024-10-15,App Store,Student,Spanish
CUST001716,Anika,Sato,35.0,Male,USA,New York,2022-01-18,Organic Search,Individual,Portuguese
CUST006449,Alejandro,Weber,28.0,Female,Philippines,Davao City,2022-05-11,Organic Search,Individual,English
CUST006714,Evelyn,Qureshi,28.0,Female,United States,Los Angeles,2022-05-21,Organic Search,Student,English
CUST006458,Susan,Kumar,52.0,Female,Philippines,Davao City,2019-01-27,App Store,Student,English
CUST006294,Fatima,Johnson,26.0,Female,ID,Surabaya,2021-12-19,Affiliate Partner,Individual,Japanese
CUST001149,Arjun,Wang,46.0,Male,Philippines,Davao City,2024-07-26,Referral,Corporate Bundle,English
CUST003262,Ahmed,Mensah,32.0,Female,South Africa,Johannesburg,2019-10-10,Affiliate Partner,Family,Spanish
CUST000575,Jack,Otieno,43.0,Female,India,Hyderabad,2020-10-26,Organic Search,Individual,Hindi
CUST003770,Susan,Park,43.0,Female,BRAZIL,Brasilia,2022-01-29,Direct,Individual,English
CUST003737,Ishaan,Verma,48.0,Female,Philippines,Manila,2022-11-02,App Store,Corporate Bundle,Tagalog
CUST004147,Riya,Sharma,17.0,Female,India,Mumbai,2023-01-30,Organic Search,Individual,Spanish
CUST000854,Elena,Patel,41.0,Female,Canada,Ottawa,2020-07-30,App Store,Individual,Polish
CUST001983,Oliver,Mensah,54.0,Female,India,Bengaluru,2023-12-12,Organic Search,Individual,French
CUST002775,Jose,Yang,22.0,Female,Nigeria,Ibadan,2019-07-02,Organic Search,Individual,English
CUST005920,Camila,Jang,30.0,Female,United Kingdom,Leeds,2024-09-14,Organic Search,Individual,Portuguese
CUST004930,Isabella,Diallo,13.0,Prefer not to say,S. Korea,Busan,2021-02-04,App Store,Individual,Korean
CUST005212,Mia,Nair,21.0,Female,Philippines,Davao City,2021-02-21,App Store,Individual,Spanish
CUST001167,Michael,Sato,22.0,Male,United States,Los Angeles,2026-04-14,Referral,Corporate Bundle,Hindi
CUST006615,Noor,Li,44.0,Male,Mexico,Puebla,2024-02-09,Referral,Family,English
CUST006003,Huda,Saito,37.0,Male,United States,Fortaleza,2023-05-02,Partner Bundle (Telecom),Individual,Spanish
CUST000972,Ayaan,Baig,26.0,Female,Italy,Milan,2019-01-03,Affiliate Partner,Family,Spanish
CUST002702,Pari,Lee,37.0,Female,Germany,Frankfurt,2020-04-19,Email Campaign,Family,English
CUST004496,Lucia,Leroy,32.0,Male,Spain,Valencia,2022-04-26,Affiliate Partner,Individual,Spanish
CUST006656,Sofia,Santos,13.0,Male,India,Hyderabad,2023-03-22,Paid Social,Corporate Bundle,English
CUST003848,Kofi,Alves,15.0,Male,United States,Houston,2021-02-09,Affiliate Partner,Individual,English
CUST002369,Lei,Davis,38.0,Female,Australia,Brisbane,2020-09-04,Organic Search,Family,Spanish
CUST004116,Oscar,Tanaka,29.0,Female,Germany,Munich,2025-03-09,Direct,Individual,French
CUST004781,Aarav,Sharma,25.0,Female,India,Hyderabad,2019-02-01,Organic Search,Student,Portuguese
CUST004132,Jennifer,Iyer,27.0,Female,United States,Mumbai,2020-03-13,Email Campaign,Individual,French
CUST002951,Mia,Leroy,32.0,Female,Japan,Osaka,2026-03-12,Direct,Individual,Hindi
CUST005626,Mohammed,Miller,24.0,Female,Spain,Valencia,2024-01-02,Organic Search,Individual,Portuguese
CUST006972,Noah,Qureshi,29.0,Male,India,Bengaluru,2025-10-04,Paid Social,Individual,English
CUST000525,Leo,Yoon,52.0,Female,United States,Chicago,2025-04-02,Referral,Student,English
CUST002456,Aarav,Kang,52.0,Female,Spain,Valencia,2025-10-09,Organic Search,Family,French
CUST005017,Yui,Nakamura,38.0,Male,United States,Hyderabad,2025-10-26,App Store,Individual,English
CUST001842,Karen,Sharma,37.0,Female,United States,Los Angeles,2025-03-11,Paid Social,Family,English
CUST005987,Qiang,Okafor,30.0,Male,United States,Seville,2025-08-06,Direct,Individual,English
CUST000538,Qiang,Pereira,16.0,Male,Philippines,Davao City,2022-02-16,App Store,Corporate Bundle,Portuguese
CUST002807,Qiang,Malik,38.0,Female,Indonesia,Surabaya,2025-03-05,Email Campaign,Individual,Korean
CUST005802,Andrew,Yoon,17.0,Female,India,Bengaluru,2025-10-14,Organic Search,Family,English
CUST005597,Harper,Fischer,20.0,Female,Nigeria,Lagos,2023-10-27,Email Campaign,Individual,English
CUST007207,Isabella,Chen,50.0,Male,India,Austin,2020-08-26,Organic Search,Individual,German
CUST007344,Valentina,Singh,28.0,Male,Australia,Melbourne,2025-03-11,Paid Social,Individual,Japanese
CUST004342,Themba,Banda,33.0,Male,United States,Glasgow,2026-02-12,Direct,Individual,Portuguese
CUST003176,Hina,Malik,33.0,Male,Germany,Hamburg,2023-09-04,Organic Search,Individual,Hindi
CUST000785,Elizabeth,Reddy,24.0,Female,India,Pune,2024-02-08,Direct,Family,French
CUST004058,Harry,Hoffmann,36.0,Female,United States,Seattle,2019-04-29,Referral,Corporate Bundle,Portuguese
CUST001410,Charlotte,Miller,34.0,Female,Mexico,Puebla,2019-10-15,Referral,Individual,French
CUST002538,Michael,Becker,34.0,Female,BR,Salvador,2023-02-19,Direct,Individual,Tagalog
CUST000155,Kofi,Zhang,61.0,Male,brazil,Fortaleza,2021-04-06,Partner Bundle (Telecom),Student,Arabic
CUST003010,Chidi,Yamamoto,27.0,Male,Australia,Perth,2019-07-27,Direct,Family,English
CUST001687,Evelyn,Davis,17.0,Female,United Kingdom,Birmingham,2020-07-11,Referral,Individual,English
CUST002902,Mariana,Qureshi,39.0,Female,Nigeria,Lagos,2026-03-12,Direct,Individual,Japanese
CUST007964,Khalid,Martin,20.0,Male,United States,Austin,2019-06-04,Referral,Individual,English
CUST007456,Ren,Lim,56.0,Male,Philippines,Davao City,2022-01-25,Organic Search,Individual,Spanish
CUST004722,Mohammed,Robert,33.0,Female,United Kingdom,Liverpool,2024-10-23,Partner Bundle (Telecom),Individual,English
CUST003864,Rania,Reddy,46.0,Male,United Arab Emirates,Abu Dhabi,2026-02-11,Referral,Student,Arabic
CUST002734,Fatima,Laurent,54.0,Male,Australia,Brisbane,2020-06-25,App Store,Individual,English
CUST001896,Alfie,Banda,17.0,Male,United States,Los Angeles,2022-05-28,Organic Search,Family,Japanese
CUST005443,Aoi,Qureshi,33.0,Female,Mexico,Puebla,2022-09-14,Affiliate Partner,Family,Spanish
CUST000570,Riku,Gupta,36.0,Other,Nigeria,Lagos,2025-07-07,Paid Social,Individual,Japanese
CUST006710,Mohammed,Khan,45.0,Female,Indonesia,Jakarta,2024-08-05,Organic Search,Student,English
CUST005855,Chidi,Miller,13.0,Male,Canada,Vancouver,2025-10-24,Paid Social,Individual,English
CUST001817,Daniela,Martinez,42.0,Male,Italy,Naples,2024-12-04,Affiliate Partner,Individual,English
CUST002066,Nia,Zhou,28.0,Male,United States,Chicago,2023-05-09,Partner Bundle (Telecom),Individual,English
CUST000128,Susan,Sharma,31.0,Male,South Africa,Johannesburg,2024-06-13,Organic Search,Individual,Arabic
CUST003395,Noah,Rodriguez,28.0,Male,India,Mumbai,2025-12-18,Organic Search,Individual,Hindi
CUST006103,Charlie,Weber,43.0,Female,France,Nice,2023-05-23,App Store,Individual,English
CUST002976,Zara,Jang,18.0,Prefer not to say,Spain,Seville,2024-07-22,Organic Search,Individual,Korean
CUST000981,Yuto,Chikoti,40.0,Female,Germany,Berlin,2021-01-13,Organic Search,Individual,French
CUST002301,Sarah,Becker,35.0,Female,Philippines,Davao City,2021-04-18,Organic Search,Individual,English
CUST000191,Ethan,Chikoti,29.0,Female,Argentina,Buenos Aires,2022-10-04,Paid Social,Individual,Indonesian
CUST001140,Chidi,Khan,21.0,Male,Brazil,Sao Paulo,2021-10-13,Partner Bundle (Telecom),Individual,English
CUST005089,Kwame,Sharma,46.0,Male,Germany,Hamburg,2022-04-10,Direct,Family,English
CUST000700,Isabella,Rahman,48.0,Male,Canada,Vancouver,2020-05-18,App Store,Individual,French
CUST007678,Sakura,Weber,49.0,Female,United States,Monterrey,2024-07-21,Affiliate Partner,Individual,French
CUST000607,Sai,Mwangi,39.0,Male,united states,Seattle,2019-08-27,Paid Social,Family,Indonesian
CUST004277,Paula,Koch,32.0,Female,UK,London,2023-08-20,Paid Social,Individual,German
CUST000302,Sami,Sato,27.0,Female,Nigeria,Abuja,2019-05-05,Organic Search,Individual,English
CUST006641,Charlie,Nakamura,13.0,Prefer not to say,India,Pune,2023-11-19,Partner Bundle (Telecom),Family,Hindi
CUST003421,Fatima,Cho,53.0,Female,United States,Los Angeles,2023-01-13,Direct,Individual,Spanish
CUST007856,Sami,Silva,43.0,Female,India,Mumbai,2025-10-31,App Store,Family,Hindi
CUST001061,Olivia,Mensah,32.0,Male,Brazil,Sao Paulo,2022-08-15,Organic Search,Student,English
CUST007805,Ming,Nakamura,42.0,Female,United States,Chicago,2025-07-12,Paid Social,Student,English
CUST007880,Nia,Rodriguez,35.0,Male,India,Austin,2020-11-11,Partner Bundle (Telecom),Individual,Spanish
CUST002566,Riya,Qureshi,36.0,Other,United States,Austin,2019-04-12,Email Campaign,Individual,Portuguese
CUST006490,Navya,Yang,32.0,Male,SOUTH AFRICA,Johannesburg,2026-04-08,Direct,Individual,English
CUST001070,Jacob,Weber,32.0,Male,US,Los Angeles,2026-05-20,Referral,Student,Hindi
CUST002525,Ibrahim,Nakamura,13.0,Female,United States,Austin,2026-05-12,Paid Social,Family,Hindi
CUST002206,Ibrahim,Moreau,44.0,Female,United Kingdom,Liverpool,2022-05-28,Referral,Student,Italian
CUST001244,Khalid,Robert,45.0,Female,India,Mumbai,2023-05-04,Email Campaign,Family,Japanese
CUST007340,Kiara,Okafor,29.0,Female,IN,Delhi,2023-07-26,Partner Bundle (Telecom),Individual,Spanish
CUST000017,Chidi,Durand,38.0,Male,Poland,Warsaw,2019-03-16,Paid Social,Individual,German
CUST003121,Emma,Menon,17.0,Male,Japan,Nagoya,2019-03-29,Paid Social,Family,Korean
CUST004643,Sora,Costa,44.0,Male,India,Hyderabad,2024-04-24,Paid Social,Family,Japanese
CUST004755,Sarah,Yang,24.0,Prefer not to say,South Africa,Johannesburg,2020-11-30,Email Campaign,Individual,Indonesian
CUST000816,Jessica,Leroy,18.0,Male,CANADA,Toronto,2024-12-07,Affiliate Partner,Individual,English
CUST003068,Amelia,Khan,44.0,Male,Spain,Valencia,2020-08-16,App Store,Individual,English
CUST007685,Jack,Brown,33.0,Female,Australia,Melbourne,2021-07-10,App Store,Student,Portuguese
CUST005601,Arjun,Park,26.0,Female,Japan,Yokohama,2024-05-21,Direct,Individual,Arabic
CUST000960,Jack,Moreau,40.0,Female,S. Korea,Busan,2023-08-20,Email Campaign,Individual,Spanish
CUST007023,Alejandro,Koch,34.0,Male,India,Mumbai,2026-01-30,App Store,Individual,Arabic
CUST006428,Yui,Yamamoto,20.0,Prefer not to say,United States,Los Angeles,2019-03-04,Direct,Individual,Hindi
CUST004894,Pari,Zhang,32.0,Male,Nigeria,Abuja,2024-07-06,Email Campaign,Individual,English
CUST007445,Ananya,Sato,37.0,Other,India,Kolkata,2022-10-11,Organic Search,Individual,English
CUST000226,Haruto,Yang,30.0,Female,Spain,Valencia,2023-12-19,Paid Social,Individual,Spanish
CUST006171,Charlie,Oliveira,35.0,Female,Poland,Krakow,2019-10-31,Email Campaign,Individual,Arabic
CUST003355,Jessica,Oliveira,28.0,Female,spain,Madrid,2020-11-25,Email Campaign,Individual,English
CUST005896,Oliver,Sato,41.0,Male,United Kingdom,Manchester,2021-05-18,Organic Search,Individual,Japanese
CUST002486,Tariq,Chowdhury,22.0,Male,Spain,Seville,2025-09-13,Referral,Individual,English
CUST000563,Lucia,Yamamoto,45.0,Male,India,Hyderabad,2023-08-12,Email Campaign,Individual,Spanish
CUST003437,Jack,Nakamura,46.0,Male,India,Kolkata,2025-09-22,Direct,Individual,Hindi
CUST006374,Jack,Schneider,27.0,Female,United Kingdom,Birmingham,2026-05-04,Referral,Student,English
CUST006182,Sarah,Jones,35.0,Female,India,Kolkata,2026-05-27,Organic Search,Individual,English
CUST001694,Daniel,Liu,18.0,Male,India,Chennai,2020-09-27,Referral,Individual,Hindi
CUST006894,Alexander,Zhao,29.0,Male,United States,Miami,2022-06-29,Partner Bundle (Telecom),Individual,English
CUST001046,Gabriela,Singh,38.0,Female,Brazil,Brasilia,2020-10-02,Partner Bundle (Telecom),Family,English
CUST003447,Michael,Leroy,38.0,Male,United Kingdom,London,2021-01-16,Paid Social,Individual,English
CUST004566,George,Qureshi,30.0,Male,South Korea,Seoul,2024-09-03,Paid Social,Corporate Bundle,English
CUST000955,Jian,Baig,39.0,Male,Mexico,Puebla,2021-03-22,Paid Social,Individual,English
CUST002736,Wei,Mensah,35.0,Female,Philippines,Cebu City,2025-03-06,Organic Search,Family,German
CUST007887,Amara,Weber,50.0,Female,United Arab Emirates,Sharjah,2026-01-27,Partner Bundle (Telecom),Individual,German
CUST004736,Jack,Bernard,55.0,Female,Italy,Naples,2023-05-28,Paid Social,Individual,German
CUST007746,Sakura,Muller,2.0,Male,India,Kolkata,2026-04-27,Organic Search,Individual,Indonesian
CUST001219,Linda,Becker,40.0,Male,Mexico,Monterrey,2024-02-21,Referral,Student,Indonesian
CUST005255,Jack,Schmidt,30.0,Male,India,Austin,2019-05-11,Paid Social,Family,Hindi
CUST005512,Mason,Weber,37.0,Male,United Kingdom,Glasgow,2019-03-16,Email Campaign,Family,Portuguese
CUST007651,Aarav,Rodriguez,38.0,Female,United States,Osaka,2022-10-12,Paid Social,Student,Spanish
CUST001528,Elijah,Oliveira,46.0,Male,India,Chennai,2026-05-07,App Store,Individual,Hindi
CUST003988,Yusuf,Watanabe,26.0,Female,Nigeria,Lagos,2025-08-03,Paid Social,Individual,Arabic
CUST007940,Ava,Koch,38.0,Male,Nigeria,Ibadan,2022-04-01,Affiliate Partner,Family,Arabic
CUST001301,Jessica,Diallo,53.0,Female,India,Chennai,2021-07-19,Referral,Individual,Hindi
CUST007866,Mason,Ferreira,36.0,Female,Germany,Cologne,2023-03-26,Direct,Family,Korean
CUST006945,Miguel,Li,32.0,Male,Spain,Madrid,2023-08-01,Referral,Individual,Korean
CUST005700,Henry,Rodrigues,29.0,Female,Brazil,Brasilia,2021-05-01,Paid Social,Individual,German
CUST000161,Amina,Park,26.0,Female,South Korea,Austin,2022-03-21,Organic Search,Student,English
CUST004068,Lucia,Yang,19.0,Female,United States,Leeds,2024-02-21,App Store,Individual,Spanish
CUST005801,Mason,Alves,30.0,Male,Italy,Turin,2020-02-06,Affiliate Partner,Family,Spanish
CUST000957,Arjun,Nakamura,41.0,Male,Germany,Austin,2023-10-08,Email Campaign,Individual,English
CUST003792,Fatima,Otieno,28.0,Female,United States,Austin,2025-04-24,Email Campaign,Family,German
CUST003235,Alejandro,Yamamoto,41.0,Male,Japan,Tokyo,2022-01-09,Paid Social,Individual,Japanese
CUST002870,Ahmed,Ahmed,34.0,Male,India,Austin,2021-05-29,Partner Bundle (Telecom),Individual,Japanese
CUST003778,Ibrahim,Cho,22.0,Male,United States,Miami,2025-11-22,Paid Social,Individual,English
CUST004434,Maya,Hussain,45.0,Female,U.K.,Manchester,2021-12-01,Affiliate Partner,Individual,Arabic
CUST004974,Mariana,Fischer,27.0,Female,India,Hyderabad,2021-12-11,Organic Search,Individual,English
CUST006016,Carlos,Baig,25.0,Other,Brazil,Austin,2023-03-02,Email Campaign,Student,English
CUST002962,Layla,Garcia,53.0,Male,India,Pune,2021-05-28,Referral,Family,English
CUST005981,Freddie,Patel,40.0,Female,India,Bengaluru,2021-03-15,Paid Social,Individual,Hindi
CUST002201,Daniela,Suzuki,37.0,Female,Canada,Vancouver,2023-11-16,Paid Social,Family,Spanish
CUST000099,Harper,Bernard,28.0,Male,India,Hyderabad,2025-06-16,Paid Social,Individual,Tagalog
CUST007816,Jessica,Schmidt,41.0,Other,United States,Austin,2019-08-10,App Store,Individual,English
CUST002558,Linda,Sato,35.0,Female,Italy,Naples,2022-11-15,Affiliate Partner,Individual,Japanese
CUST003184,Tendai,Nair,46.0,Female,India,Mumbai,2020-10-08,Referral,Individual,Spanish
CUST007395,Hao,Wagner,13.0,Male,Canada,Montreal,2024-05-01,Email Campaign,Student,English
CUST000254,Elizabeth,Dubois,44.0,Male,Japan,Yokohama,2025-06-30,Affiliate Partner,Individual,German
CUST003924,Yui,Suzuki,43.0,Female,United States,Los Angeles,2023-10-02,Organic Search,Family,English
